datetime,close,exchange_code,expiry_date,high,low,open,open_interest,product_type,right,stock_code,strike_price,volume
2026-05-20 09:15:00,176.4,NFO,26-MAY-2026,181.1,159.3,179.2,2720185,Options,Call,NIFTY,23500.0,1456715
2026-05-20 09:16:00,190.75,NFO,26-MAY-2026,191.4,176.5,180.15,3232125,Options,Call,NIFTY,23500.0,1019980
2026-05-20 09:17:00,194.8,NFO,26-MAY-2026,196.55,189.7,189.7,3500835,Options,Call,NIFTY,23500.0,903435
2026-05-20 09:18:00,198.2,NFO,26-MAY-2026,199.4,192.3,194.25,3743025,Options,Call,NIFTY,23500.0,871650
2026-05-20 09:19:00,196.9,NFO,26-MAY-2026,202.75,193.7,198.5,3946540,Options,Call,NIFTY,23500.0,775125
2026-05-20 09:20:00,192.15,NFO,26-MAY-2026,198.9,186.9,198.9,4119895,Options,Call,NIFTY,23500.0,720265
2026-05-20 09:21:00,196.3,NFO,26-MAY-2026,198.95,189.8,191.4,4294290,Options,Call,NIFTY,23500.0,537225
2026-05-20 09:22:00,196.1,NFO,26-MAY-2026,198.75,192.65,196.05,4389775,Options,Call,NIFTY,23500.0,560625
2026-05-20 09:23:00,196.05,NFO,26-MAY-2026,201.0,194.15,196.45,4534725,Options,Call,NIFTY,23500.0,604695
2026-05-20 09:24:00,193.65,NFO,26-MAY-2026,195.25,189.05,194.95,4690205,Options,Call,NIFTY,23500.0,591110
2026-05-20 09:25:00,204.2,NFO,26-MAY-2026,205.6,190.0,192.8,4834635,Options,Call,NIFTY,23500.0,793390
2026-05-20 09:26:00,197.0,NFO,26-MAY-2026,205.8,192.5,203.7,4971850,Options,Call,NIFTY,23500.0,1057485
2026-05-20 09:27:00,203.8,NFO,26-MAY-2026,205.7,197.55,197.55,5095090,Options,Call,NIFTY,23500.0,902265
2026-05-20 09:28:00,200.9,NFO,26-MAY-2026,204.1,193.65,204.1,5269940,Options,Call,NIFTY,23500.0,799630
2026-05-20 09:29:00,203.6,NFO,26-MAY-2026,207.5,200.0,200.5,5423990,Options,Call,NIFTY,23500.0,788450
2026-05-20 09:30:00,215.85,NFO,26-MAY-2026,216.6,203.05,203.05,5520515,Options,Call,NIFTY,23500.0,1252810
2026-05-20 09:31:00,222.1,NFO,26-MAY-2026,223.0,215.8,216.0,5542030,Options,Call,NIFTY,23500.0,1670760
2026-05-20 09:32:00,227.95,NFO,26-MAY-2026,236.0,220.6,222.2,5695885,Options,Call,NIFTY,23500.0,1932515
2026-05-20 09:33:00,226.45,NFO,26-MAY-2026,231.25,224.55,227.95,5741125,Options,Call,NIFTY,23500.0,1083615
2026-05-20 09:34:00,230.9,NFO,26-MAY-2026,235.2,224.2,226.65,5831930,Options,Call,NIFTY,23500.0,964145
2026-05-20 09:35:00,231.55,NFO,26-MAY-2026,234.75,228.0,231.35,5864170,Options,Call,NIFTY,23500.0,896545
2026-05-20 09:36:00,232.1,NFO,26-MAY-2026,233.5,224.65,230.5,5983770,Options,Call,NIFTY,23500.0,670150
2026-05-20 09:37:00,232.8,NFO,26-MAY-2026,237.65,229.5,232.45,5977465,Options,Call,NIFTY,23500.0,1043315
2026-05-20 09:38:00,238.05,NFO,26-MAY-2026,238.05,231.7,233.35,6049875,Options,Call,NIFTY,23500.0,624390
2026-05-20 09:39:00,241.4,NFO,26-MAY-2026,242.8,234.0,237.8,6055140,Options,Call,NIFTY,23500.0,920595
2026-05-20 09:40:00,230.75,NFO,26-MAY-2026,240.6,229.45,240.15,6079320,Options,Call,NIFTY,23500.0,954200
