datetime,close,exchange_code,expiry_date,high,low,open,open_interest,product_type,right,stock_code,strike_price,volume
2026-05-20 09:15:00,153.5,NFO,26-MAY-2026,158.35,137.6,157.3,341510,Options,Call,NIFTY,23550.0,364195
2026-05-20 09:16:00,166.2,NFO,26-MAY-2026,168.1,154.75,158.25,452725,Options,Call,NIFTY,23550.0,295620
2026-05-20 09:17:00,170.35,NFO,26-MAY-2026,173.25,166.65,168.05,524095,Options,Call,NIFTY,23550.0,359970
2026-05-20 09:18:00,174.9,NFO,26-MAY-2026,175.8,169.2,171.8,663455,Options,Call,NIFTY,23550.0,245310
2026-05-20 09:19:00,173.45,NFO,26-MAY-2026,178.8,170.65,174.95,687440,Options,Call,NIFTY,23550.0,207935
2026-05-20 09:20:00,169.7,NFO,26-MAY-2026,174.6,164.45,174.6,737620,Options,Call,NIFTY,23550.0,215215
2026-05-20 09:21:00,173.6,NFO,26-MAY-2026,175.1,167.55,168.6,783575,Options,Call,NIFTY,23550.0,155090
2026-05-20 09:22:00,173.45,NFO,26-MAY-2026,175.85,169.9,173.4,806260,Options,Call,NIFTY,23550.0,116610
2026-05-20 09:23:00,173.55,NFO,26-MAY-2026,177.2,171.1,172.9,839215,Options,Call,NIFTY,23550.0,140920
2026-05-20 09:24:00,170.25,NFO,26-MAY-2026,172.7,166.65,172.7,886210,Options,Call,NIFTY,23550.0,125190
2026-05-20 09:25:00,181.05,NFO,26-MAY-2026,181.65,168.05,170.9,922675,Options,Call,NIFTY,23550.0,197730
2026-05-20 09:26:00,174.15,NFO,26-MAY-2026,181.8,169.95,179.25,924495,Options,Call,NIFTY,23550.0,394550
2026-05-20 09:27:00,179.85,NFO,26-MAY-2026,181.5,174.55,174.75,984685,Options,Call,NIFTY,23550.0,224575
2026-05-20 09:28:00,177.55,NFO,26-MAY-2026,180.45,171.45,179.95,1014195,Options,Call,NIFTY,23550.0,196495
2026-05-20 09:29:00,180.15,NFO,26-MAY-2026,183.55,176.05,176.7,1026870,Options,Call,NIFTY,23550.0,208650
2026-05-20 09:30:00,191.05,NFO,26-MAY-2026,191.8,179.55,179.55,1055340,Options,Call,NIFTY,23550.0,383565
2026-05-20 09:31:00,197.0,NFO,26-MAY-2026,198.3,191.9,193.0,1036230,Options,Call,NIFTY,23550.0,457665
2026-05-20 09:32:00,203.9,NFO,26-MAY-2026,210.3,196.3,197.45,1046890,Options,Call,NIFTY,23550.0,660530
2026-05-20 09:33:00,201.65,NFO,26-MAY-2026,206.45,199.35,203.6,1177345,Options,Call,NIFTY,23550.0,435435
2026-05-20 09:34:00,206.15,NFO,26-MAY-2026,209.65,199.65,202.55,1276080,Options,Call,NIFTY,23550.0,534235
2026-05-20 09:35:00,204.95,NFO,26-MAY-2026,209.15,203.05,206.95,1404520,Options,Call,NIFTY,23550.0,361920
2026-05-20 09:36:00,207.45,NFO,26-MAY-2026,208.3,200.15,205.4,1448525,Options,Call,NIFTY,23550.0,330980
2026-05-20 09:37:00,207.4,NFO,26-MAY-2026,211.65,205.4,207.25,1467505,Options,Call,NIFTY,23550.0,559910
2026-05-20 09:38:00,212.1,NFO,26-MAY-2026,212.1,206.0,208.8,1557205,Options,Call,NIFTY,23550.0,341575
2026-05-20 09:39:00,214.65,NFO,26-MAY-2026,216.35,208.6,210.9,1598350,Options,Call,NIFTY,23550.0,545480
2026-05-20 09:40:00,205.0,NFO,26-MAY-2026,214.25,204.5,214.25,1658345,Options,Call,NIFTY,23550.0,472615
2026-05-20 09:41:00,202.9,NFO,26-MAY-2026,208.8,199.2,204.25,1699425,Options,Call,NIFTY,23550.0,430560
2026-05-20 09:42:00,196.4,NFO,26-MAY-2026,203.7,196.3,202.5,1709890,Options,Call,NIFTY,23550.0,323570
2026-05-20 09:43:00,203.85,NFO,26-MAY-2026,205.55,194.0,196.65,1707875,Options,Call,NIFTY,23550.0,399100
2026-05-20 09:44:00,209.7,NFO,26-MAY-2026,211.15,201.45,204.15,1805765,Options,Call,NIFTY,23550.0,510185
2026-05-20 09:45:00,209.6,NFO,26-MAY-2026,212.35,203.35,209.75,1812070,Options,Call,NIFTY,23550.0,432250
2026-05-20 09:46:00,205.2,NFO,26-MAY-2026,216.0,204.5,209.8,1852110,Options,Call,NIFTY,23550.0,528450
2026-05-20 09:47:00,202.65,NFO,26-MAY-2026,207.3,199.5,204.45,1862705,Options,Call,NIFTY,23550.0,310960
2026-05-20 09:48:00,208.2,NFO,26-MAY-2026,208.2,201.85,203.25,1866280,Options,Call,NIFTY,23550.0,188695
2026-05-20 09:49:00,205.9,NFO,26-MAY-2026,208.7,202.95,207.65,1871805,Options,Call,NIFTY,23550.0,173485
2026-05-20 09:50:00,206.9,NFO,26-MAY-2026,208.8,202.6,205.25,1916525,Options,Call,NIFTY,23550.0,179855
2026-05-20 09:51:00,213.45,NFO,26-MAY-2026,215.0,203.4,205.8,1929525,Options,Call,NIFTY,23550.0,346645
2026-05-20 09:52:00,211.2,NFO,26-MAY-2026,215.25,206.0,213.45,1909050,Options,Call,NIFTY,23550.0,490035
2026-05-20 09:53:00,205.4,NFO,26-MAY-2026,213.0,204.8,211.9,1941810,Options,Call,NIFTY,23550.0,249470
2026-05-20 09:54:00,206.95,NFO,26-MAY-2026,208.5,204.45,204.8,1987960,Options,Call,NIFTY,23550.0,139815
2026-05-20 09:55:00,203.1,NFO,26-MAY-2026,207.7,200.7,207.1,2008890,Options,Call,NIFTY,23550.0,266435
2026-05-20 09:56:00,205.6,NFO,26-MAY-2026,207.3,202.3,203.05,1986205,Options,Call,NIFTY,23550.0,129805
