datetime,close,exchange_code,expiry_date,high,low,open,open_interest,product_type,right,stock_code,strike_price,volume
2026-05-20 09:15:00,295.25,NFO,26-MAY-2026,311.9,263.0,263.0,710905,Options,Put,NIFTY,23550.0,369135
2026-05-20 09:16:00,279.6,NFO,26-MAY-2026,296.4,278.8,291.3,714090,Options,Put,NIFTY,23550.0,132730
2026-05-20 09:17:00,280.3,NFO,26-MAY-2026,284.65,277.45,279.25,733070,Options,Put,NIFTY,23550.0,97305
2026-05-20 09:18:00,278.4,NFO,26-MAY-2026,281.55,272.8,278.0,762385,Options,Put,NIFTY,23550.0,149045
2026-05-20 09:19:00,278.75,NFO,26-MAY-2026,283.05,274.0,279.45,790400,Options,Put,NIFTY,23550.0,67145
2026-05-20 09:20:00,284.8,NFO,26-MAY-2026,289.0,277.25,277.25,795925,Options,Put,NIFTY,23550.0,97630
2026-05-20 09:21:00,278.95,NFO,26-MAY-2026,286.55,277.85,285.65,811005,Options,Put,NIFTY,23550.0,50830
2026-05-20 09:22:00,277.9,NFO,26-MAY-2026,282.15,275.75,278.7,827840,Options,Put,NIFTY,23550.0,34450
2026-05-20 09:23:00,278.0,NFO,26-MAY-2026,281.15,275.05,278.35,831545,Options,Put,NIFTY,23550.0,49790
2026-05-20 09:24:00,281.7,NFO,26-MAY-2026,285.0,279.5,279.5,828880,Options,Put,NIFTY,23550.0,74945
2026-05-20 09:25:00,271.45,NFO,26-MAY-2026,284.35,270.3,281.25,830960,Options,Put,NIFTY,23550.0,67535
2026-05-20 09:26:00,281.5,NFO,26-MAY-2026,284.35,271.5,272.55,832390,Options,Put,NIFTY,23550.0,86190
2026-05-20 09:27:00,274.05,NFO,26-MAY-2026,280.8,272.0,280.8,845065,Options,Put,NIFTY,23550.0,58890
2026-05-20 09:28:00,277.25,NFO,26-MAY-2026,283.0,274.0,274.0,850525,Options,Put,NIFTY,23550.0,72345
2026-05-20 09:29:00,275.75,NFO,26-MAY-2026,278.55,271.15,278.55,863915,Options,Put,NIFTY,23550.0,50310
2026-05-20 09:30:00,264.4,NFO,26-MAY-2026,274.5,263.2,274.5,870870,Options,Put,NIFTY,23550.0,100490
2026-05-20 09:31:00,261.2,NFO,26-MAY-2026,265.1,258.15,261.5,891215,Options,Put,NIFTY,23550.0,118625
2026-05-20 09:32:00,254.65,NFO,26-MAY-2026,262.1,250.6,261.7,923000,Options,Put,NIFTY,23550.0,149175
2026-05-20 09:33:00,256.65,NFO,26-MAY-2026,258.0,252.8,255.25,959725,Options,Put,NIFTY,23550.0,131820
2026-05-20 09:34:00,254.55,NFO,26-MAY-2026,258.9,251.1,256.3,1029080,Options,Put,NIFTY,23550.0,104715
2026-05-20 09:35:00,255.2,NFO,26-MAY-2026,255.45,251.45,253.5,1052285,Options,Put,NIFTY,23550.0,118885
2026-05-20 09:36:00,253.9,NFO,26-MAY-2026,259.25,253.0,255.4,1067690,Options,Put,NIFTY,23550.0,277030
2026-05-20 09:37:00,251.25,NFO,26-MAY-2026,254.45,248.4,253.65,1064895,Options,Put,NIFTY,23550.0,137280
2026-05-20 09:38:00,244.2,NFO,26-MAY-2026,250.45,244.2,249.55,1089985,Options,Put,NIFTY,23550.0,134745
2026-05-20 09:39:00,241.7,NFO,26-MAY-2026,247.35,239.6,245.35,1128530,Options,Put,NIFTY,23550.0,157040
2026-05-20 09:40:00,250.65,NFO,26-MAY-2026,251.05,241.2,241.2,1195545,Options,Put,NIFTY,23550.0,240110
2026-05-20 09:41:00,253.1,NFO,26-MAY-2026,256.5,247.4,251.1,1293695,Options,Put,NIFTY,23550.0,429000
2026-05-20 09:42:00,257.7,NFO,26-MAY-2026,258.4,252.7,253.4,1323205,Options,Put,NIFTY,23550.0,256230
2026-05-20 09:43:00,252.75,NFO,26-MAY-2026,259.95,250.25,257.25,1342510,Options,Put,NIFTY,23550.0,253890
2026-05-20 09:44:00,247.5,NFO,26-MAY-2026,254.9,245.95,252.55,1294930,Options,Put,NIFTY,23550.0,190255
2026-05-20 09:45:00,246.3,NFO,26-MAY-2026,253.0,243.0,247.8,1296945,Options,Put,NIFTY,23550.0,231335
2026-05-20 09:46:00,251.3,NFO,26-MAY-2026,251.3,239.3,246.0,1355510,Options,Put,NIFTY,23550.0,195910
2026-05-20 09:47:00,254.15,NFO,26-MAY-2026,256.75,248.85,251.6,1388790,Options,Put,NIFTY,23550.0,261755
2026-05-20 09:48:00,246.85,NFO,26-MAY-2026,253.9,246.65,253.05,1469715,Options,Put,NIFTY,23550.0,152360
2026-05-20 09:49:00,249.6,NFO,26-MAY-2026,252.7,246.95,248.1,1491555,Options,Put,NIFTY,23550.0,123955
2026-05-20 09:50:00,247.7,NFO,26-MAY-2026,251.65,246.0,249.4,1515800,Options,Put,NIFTY,23550.0,91130
