datetime,close,exchange_code,expiry_date,high,low,open,open_interest,product_type,right,stock_code,strike_price,volume
2026-05-20 09:15:00,253.15,NFO,26-MAY-2026,268.05,232.85,268.05,103090,Options,Call,NIFTY,23350.0,216060
2026-05-20 09:16:00,270.0,NFO,26-MAY-2026,271.3,253.35,257.7,198315,Options,Call,NIFTY,23350.0,197665
2026-05-20 09:17:00,274.45,NFO,26-MAY-2026,277.65,269.1,270.65,242385,Options,Call,NIFTY,23350.0,105560
2026-05-20 09:18:00,278.35,NFO,26-MAY-2026,281.05,273.55,275.1,264485,Options,Call,NIFTY,23350.0,69940
2026-05-20 09:19:00,277.35,NFO,26-MAY-2026,284.25,273.6,279.7,263315,Options,Call,NIFTY,23350.0,58240
2026-05-20 09:20:00,270.2,NFO,26-MAY-2026,280.1,265.15,280.1,279110,Options,Call,NIFTY,23350.0,66820
2026-05-20 09:21:00,277.0,NFO,26-MAY-2026,279.0,268.75,269.75,294060,Options,Call,NIFTY,23350.0,55965
2026-05-20 09:22:00,277.05,NFO,26-MAY-2026,280.1,272.5,276.3,315900,Options,Call,NIFTY,23350.0,51285
2026-05-20 09:23:00,276.55,NFO,26-MAY-2026,281.75,274.0,276.1,334750,Options,Call,NIFTY,23350.0,56225
2026-05-20 09:24:00,272.95,NFO,26-MAY-2026,275.05,268.2,275.05,336050,Options,Call,NIFTY,23350.0,44655
2026-05-20 09:25:00,285.65,NFO,26-MAY-2026,287.4,269.75,273.45,350155,Options,Call,NIFTY,23350.0,81315
2026-05-20 09:26:00,277.35,NFO,26-MAY-2026,288.3,272.05,284.9,356070,Options,Call,NIFTY,23350.0,91845
2026-05-20 09:27:00,286.3,NFO,26-MAY-2026,288.45,278.2,278.85,369590,Options,Call,NIFTY,23350.0,68315
2026-05-20 09:28:00,281.6,NFO,26-MAY-2026,286.05,274.25,285.8,386165,Options,Call,NIFTY,23350.0,75270
2026-05-20 09:29:00,285.7,NFO,26-MAY-2026,290.25,281.0,281.6,394420,Options,Call,NIFTY,23350.0,49725
2026-05-20 09:30:00,300.25,NFO,26-MAY-2026,300.8,285.65,285.65,408070,Options,Call,NIFTY,23350.0,111735
2026-05-20 09:31:00,307.0,NFO,26-MAY-2026,307.8,300.25,303.3,390065,Options,Call,NIFTY,23350.0,137865
2026-05-20 09:32:00,315.0,NFO,26-MAY-2026,322.55,304.9,306.0,405600,Options,Call,NIFTY,23350.0,90480
2026-05-20 09:33:00,311.85,NFO,26-MAY-2026,318.2,309.5,314.65,391755,Options,Call,NIFTY,23350.0,64805
2026-05-20 09:34:00,316.7,NFO,26-MAY-2026,321.7,309.55,313.0,383175,Options,Call,NIFTY,23350.0,45240
2026-05-20 09:35:00,317.9,NFO,26-MAY-2026,321.55,313.95,318.8,385515,Options,Call,NIFTY,23350.0,40105
2026-05-20 09:36:00,319.2,NFO,26-MAY-2026,320.65,310.0,316.3,386425,Options,Call,NIFTY,23350.0,31395
2026-05-20 09:37:00,319.55,NFO,26-MAY-2026,325.1,317.0,319.65,389740,Options,Call,NIFTY,23350.0,37375
2026-05-20 09:38:00,325.4,NFO,26-MAY-2026,326.25,318.6,319.55,397345,Options,Call,NIFTY,23350.0,38220
