datetime,close,exchange_code,expiry_date,high,low,open,open_interest,product_type,right,stock_code,strike_price,volume
2026-05-20 09:15:00,192.4,NFO,26-MAY-2026,206.2,179.55,179.55,518440,Options,Put,NIFTY,23350.0,590915
2026-05-20 09:16:00,183.0,NFO,26-MAY-2026,193.9,182.0,191.85,717340,Options,Put,NIFTY,23350.0,445575
2026-05-20 09:17:00,184.15,NFO,26-MAY-2026,187.45,180.4,181.8,933595,Options,Put,NIFTY,23350.0,352755
2026-05-20 09:18:00,182.7,NFO,26-MAY-2026,185.05,178.35,182.0,1116115,Options,Put,NIFTY,23350.0,274170
2026-05-20 09:19:00,182.65,NFO,26-MAY-2026,185.8,179.0,182.95,1197820,Options,Put,NIFTY,23350.0,150020
2026-05-20 09:20:00,186.9,NFO,26-MAY-2026,190.0,181.65,181.65,1246505,Options,Put,NIFTY,23350.0,307190
2026-05-20 09:21:00,182.35,NFO,26-MAY-2026,187.5,181.65,186.95,1311245,Options,Put,NIFTY,23350.0,174200
2026-05-20 09:22:00,181.4,NFO,26-MAY-2026,184.4,180.0,182.2,1362855,Options,Put,NIFTY,23350.0,123695
2026-05-20 09:23:00,181.7,NFO,26-MAY-2026,183.5,179.0,181.65,1403870,Options,Put,NIFTY,23350.0,90740
2026-05-20 09:24:00,183.7,NFO,26-MAY-2026,186.7,182.2,182.2,1427920,Options,Put,NIFTY,23350.0,119665
2026-05-20 09:25:00,176.7,NFO,26-MAY-2026,186.15,176.2,183.85,1462435,Options,Put,NIFTY,23350.0,193830
2026-05-20 09:26:00,184.65,NFO,26-MAY-2026,186.45,177.15,178.35,1472510,Options,Put,NIFTY,23350.0,193375
2026-05-20 09:27:00,179.7,NFO,26-MAY-2026,184.0,177.85,183.85,1490190,Options,Put,NIFTY,23350.0,156715
2026-05-20 09:28:00,182.1,NFO,26-MAY-2026,185.7,179.45,179.95,1515215,Options,Put,NIFTY,23350.0,172705
2026-05-20 09:29:00,181.05,NFO,26-MAY-2026,183.0,178.1,182.85,1530360,Options,Put,NIFTY,23350.0,109265
2026-05-20 09:30:00,172.6,NFO,26-MAY-2026,180.65,172.0,180.65,1541215,Options,Put,NIFTY,23350.0,212225
2026-05-20 09:31:00,170.9,NFO,26-MAY-2026,173.4,168.4,171.8,1543490,Options,Put,NIFTY,23350.0,262730
2026-05-20 09:32:00,166.45,NFO,26-MAY-2026,170.95,162.5,170.85,1583010,Options,Put,NIFTY,23350.0,209430
2026-05-20 09:33:00,167.2,NFO,26-MAY-2026,168.1,164.9,165.8,1568255,Options,Put,NIFTY,23350.0,137150
2026-05-20 09:34:00,165.6,NFO,26-MAY-2026,168.55,163.55,166.85,1594645,Options,Put,NIFTY,23350.0,113815
2026-05-20 09:35:00,166.9,NFO,26-MAY-2026,166.9,163.9,165.65,1603290,Options,Put,NIFTY,23350.0,83590
2026-05-20 09:36:00,165.85,NFO,26-MAY-2026,169.3,164.9,166.2,1642290,Options,Put,NIFTY,23350.0,117195
2026-05-20 09:37:00,163.25,NFO,26-MAY-2026,166.15,161.55,166.15,1675050,Options,Put,NIFTY,23350.0,122395
2026-05-20 09:38:00,158.85,NFO,26-MAY-2026,162.8,158.6,161.8,1671410,Options,Put,NIFTY,23350.0,119600
2026-05-20 09:39:00,156.55,NFO,26-MAY-2026,160.7,155.55,159.4,1676220,Options,Put,NIFTY,23350.0,119340
2026-05-20 09:40:00,162.75,NFO,26-MAY-2026,163.35,156.4,157.0,1683565,Options,Put,NIFTY,23350.0,105105
2026-05-20 09:41:00,165.45,NFO,26-MAY-2026,167.35,160.8,163.3,1703845,Options,Put,NIFTY,23350.0,187265
2026-05-20 09:42:00,167.5,NFO,26-MAY-2026,168.4,164.2,164.75,1720485,Options,Put,NIFTY,23350.0,122460
2026-05-20 09:43:00,164.5,NFO,26-MAY-2026,169.5,163.0,168.2,1740570,Options,Put,NIFTY,23350.0,137085
2026-05-20 09:44:00,160.6,NFO,26-MAY-2026,165.8,159.5,164.2,1734460,Options,Put,NIFTY,23350.0,107120
2026-05-20 09:45:00,159.55,NFO,26-MAY-2026,164.4,157.6,160.75,1745770,Options,Put,NIFTY,23350.0,115700
2026-05-20 09:46:00,162.9,NFO,26-MAY-2026,163.15,155.3,160.1,1771510,Options,Put,NIFTY,23350.0,120185
2026-05-20 09:47:00,166.15,NFO,26-MAY-2026,168.1,162.05,163.75,1793350,Options,Put,NIFTY,23350.0,121680
2026-05-20 09:48:00,160.9,NFO,26-MAY-2026,165.9,160.7,165.5,1809600,Options,Put,NIFTY,23350.0,70850
2026-05-20 09:49:00,162.35,NFO,26-MAY-2026,165.0,160.9,161.6,1811940,Options,Put,NIFTY,23350.0,52065
2026-05-20 09:50:00,161.3,NFO,26-MAY-2026,164.25,160.1,163.1,1824745,Options,Put,NIFTY,23350.0,45240
2026-05-20 09:51:00,156.9,NFO,26-MAY-2026,163.35,155.65,162.0,1828645,Options,Put,NIFTY,23350.0,95355
2026-05-20 09:52:00,158.5,NFO,26-MAY-2026,161.85,155.45,157.4,1825590,Options,Put,NIFTY,23350.0,121745
2026-05-20 09:53:00,162.2,NFO,26-MAY-2026,162.35,156.85,157.65,1817205,Options,Put,NIFTY,23350.0,70915
2026-05-20 09:54:00,160.2,NFO,26-MAY-2026,162.5,159.45,162.15,1818375,Options,Put,NIFTY,23350.0,43420
2026-05-20 09:55:00,164.25,NFO,26-MAY-2026,165.35,159.65,159.65,1823510,Options,Put,NIFTY,23350.0,98865
2026-05-20 09:56:00,161.0,NFO,26-MAY-2026,164.1,160.35,164.1,1840280,Options,Put,NIFTY,23350.0,40170
2026-05-20 09:57:00,157.15,NFO,26-MAY-2026,161.0,156.55,160.35,1841320,Options,Put,NIFTY,23350.0,65650
2026-05-20 09:58:00,156.2,NFO,26-MAY-2026,158.85,153.6,157.55,1851785,Options,Put,NIFTY,23350.0,129025
2026-05-20 09:59:00,155.65,NFO,26-MAY-2026,156.35,152.7,156.35,1860300,Options,Put,NIFTY,23350.0,119340
2026-05-20 10:00:00,160.05,NFO,26-MAY-2026,160.5,154.5,156.0,1878305,Options,Put,NIFTY,23350.0,127205
2026-05-20 10:01:00,160.05,NFO,26-MAY-2026,162.0,157.95,159.95,1862185,Options,Put,NIFTY,23350.0,103025
2026-05-20 10:02:00,165.7,NFO,26-MAY-2026,165.7,158.2,160.05,1868035,Options,Put,NIFTY,23350.0,109005
2026-05-20 10:03:00,167.05,NFO,26-MAY-2026,167.55,164.4,165.45,1874925,Options,Put,NIFTY,23350.0,145535
2026-05-20 10:04:00,166.45,NFO,26-MAY-2026,168.9,163.3,167.15,1873625,Options,Put,NIFTY,23350.0,176995
2026-05-20 10:05:00,172.4,NFO,26-MAY-2026,172.4,166.35,166.35,1839630,Options,Put,NIFTY,23350.0,206375
2026-05-20 10:06:00,171.65,NFO,26-MAY-2026,173.1,170.05,172.35,1852955,Options,Put,NIFTY,23350.0,160095
2026-05-20 10:07:00,168.2,NFO,26-MAY-2026,171.5,166.1,171.25,1853605,Options,Put,NIFTY,23350.0,134225
2026-05-20 10:08:00,171.5,NFO,26-MAY-2026,173.0,167.85,167.85,1841060,Options,Put,NIFTY,23350.0,104910
2026-05-20 10:09:00,166.75,NFO,26-MAY-2026,171.45,163.7,171.2,1824160,Options,Put,NIFTY,23350.0,104065
2026-05-20 10:10:00,165.6,NFO,26-MAY-2026,169.95,165.0,166.8,1815580,Options,Put,NIFTY,23350.0,88010
2026-05-20 10:11:00,166.1,NFO,26-MAY-2026,167.05,164.5,165.7,1817465,Options,Put,NIFTY,23350.0,64090
2026-05-20 10:12:00,164.0,NFO,26-MAY-2026,165.8,162.4,165.65,1807975,Options,Put,NIFTY,23350.0,66105
2026-05-20 10:13:00,162.95,NFO,26-MAY-2026,166.8,159.5,164.4,1811875,Options,Put,NIFTY,23350.0,114595
2026-05-20 10:14:00,166.3,NFO,26-MAY-2026,167.0,160.4,162.65,1789190,Options,Put,NIFTY,23350.0,63180
2026-05-20 10:15:00,164.8,NFO,26-MAY-2026,166.95,163.4,166.3,1790425,Options,Put,NIFTY,23350.0,62725
2026-05-20 10:16:00,163.35,NFO,26-MAY-2026,166.25,162.9,164.4,1802060,Options,Put,NIFTY,23350.0,48230
2026-05-20 10:17:00,164.4,NFO,26-MAY-2026,165.25,159.9,163.0,1801085,Options,Put,NIFTY,23350.0,61555
2026-05-20 10:18:00,158.8,NFO,26-MAY-2026,163.85,157.3,163.85,1801540,Options,Put,NIFTY,23350.0,59605
2026-05-20 10:19:00,163.7,NFO,26-MAY-2026,164.0,158.1,158.4,1792505,Options,Put,NIFTY,23350.0,52000
2026-05-20 10:20:00,164.85,NFO,26-MAY-2026,165.15,161.0,164.75,1790685,Options,Put,NIFTY,23350.0,42640
2026-05-20 10:21:00,163.95,NFO,26-MAY-2026,166.95,162.5,165.35,1796405,Options,Put,NIFTY,23350.0,69940
2026-05-20 10:22:00,170.0,NFO,26-MAY-2026,170.0,162.95,164.7,1786720,Options,Put,NIFTY,23350.0,69875
2026-05-20 10:23:00,175.1,NFO,26-MAY-2026,175.1,169.4,170.2,1782170,Options,Put,NIFTY,23350.0,189995
2026-05-20 10:24:00,175.5,NFO,26-MAY-2026,175.9,173.15,175.5,1772745,Options,Put,NIFTY,23350.0,195325
2026-05-20 10:25:00,172.2,NFO,26-MAY-2026,175.0,169.75,174.5,1753570,Options,Put,NIFTY,23350.0,135655
2026-05-20 10:26:00,166.35,NFO,26-MAY-2026,170.4,163.9,170.0,1744340,Options,Put,NIFTY,23350.0,144625
2026-05-20 10:27:00,162.35,NFO,26-MAY-2026,168.4,160.95,166.55,1744925,Options,Put,NIFTY,23350.0,139360
2026-05-20 10:28:00,156.6,NFO,26-MAY-2026,161.95,156.6,161.85,1725165,Options,Put,NIFTY,23350.0,127140
2026-05-20 10:29:00,152.65,NFO,26-MAY-2026,157.4,152.35,156.45,1701765,Options,Put,NIFTY,23350.0,171275
2026-05-20 10:30:00,146.4,NFO,26-MAY-2026,152.6,144.35,152.0,1693185,Options,Put,NIFTY,23350.0,221130
2026-05-20 10:31:00,139.25,NFO,26-MAY-2026,148.2,138.8,146.2,1672125,Options,Put,NIFTY,23350.0,212485
2026-05-20 10:32:00,139.1,NFO,26-MAY-2026,139.35,136.45,139.2,1634945,Options,Put,NIFTY,23350.0,163410
2026-05-20 10:33:00,139.6,NFO,26-MAY-2026,142.65,138.6,138.85,1648530,Options,Put,NIFTY,23350.0,129675
