datetime,close,exchange_code,expiry_date,high,low,open,open_interest,product_type,right,stock_code,strike_price,volume
2025-09-12 09:15:00,83.05,NFO,16-SEP-2025,87.5,81.4,86.05,3831600,Options,Put,NIFTY,25100.0,3142725
2025-09-12 09:16:00,84.35,NFO,16-SEP-2025,86.05,81.4,82.0,3831600,Options,Put,NIFTY,25100.0,2197950
2025-09-12 09:17:00,83.75,NFO,16-SEP-2025,84.9,82.0,83.5,3831600,Options,Put,NIFTY,25100.0,1794375
2025-09-12 09:18:00,87.2,NFO,16-SEP-2025,87.65,83.1,84.15,5795850,Options,Put,NIFTY,25100.0,2497425
2025-09-12 09:19:00,89.1,NFO,16-SEP-2025,89.8,87.0,87.7,5795850,Options,Put,NIFTY,25100.0,2538600
2025-09-12 09:20:00,87.1,NFO,16-SEP-2025,89.5,86.85,89.5,5795850,Options,Put,NIFTY,25100.0,1667625
2025-09-12 09:21:00,88.2,NFO,16-SEP-2025,89.75,86.1,86.9,6307125,Options,Put,NIFTY,25100.0,1488825
2025-09-12 09:22:00,88.8,NFO,16-SEP-2025,90.25,87.3,87.8,6307125,Options,Put,NIFTY,25100.0,1105800
2025-09-12 09:23:00,91.0,NFO,16-SEP-2025,91.15,88.95,89.1,6307125,Options,Put,NIFTY,25100.0,1977975
2025-09-12 09:24:00,93.5,NFO,16-SEP-2025,94.6,90.7,90.9,6904350,Options,Put,NIFTY,25100.0,2521350
2025-09-12 09:25:00,91.05,NFO,16-SEP-2025,98.75,91.05,93.2,6904350,Options,Put,NIFTY,25100.0,3195300
2025-09-12 09:26:00,91.65,NFO,16-SEP-2025,93.7,90.0,91.05,6904350,Options,Put,NIFTY,25100.0,1248375
2025-09-12 09:27:00,92.3,NFO,16-SEP-2025,92.9,89.4,91.1,6676950,Options,Put,NIFTY,25100.0,1068000
2025-09-12 09:28:00,89.1,NFO,16-SEP-2025,94.8,88.35,92.75,6676950,Options,Put,NIFTY,25100.0,1470150
2025-09-12 09:29:00,89.2,NFO,16-SEP-2025,90.4,88.15,89.4,6676950,Options,Put,NIFTY,25100.0,800025
2025-09-12 09:30:00,90.9,NFO,16-SEP-2025,91.4,88.25,89.3,7270875,Options,Put,NIFTY,25100.0,1043325
2025-09-12 09:31:00,93.0,NFO,16-SEP-2025,93.35,90.25,91.05,7270875,Options,Put,NIFTY,25100.0,1306200
2025-09-12 09:32:00,94.3,NFO,16-SEP-2025,95.3,92.05,92.85,7270875,Options,Put,NIFTY,25100.0,1464900
2025-09-12 09:33:00,93.0,NFO,16-SEP-2025,95.75,92.5,94.4,7520475,Options,Put,NIFTY,25100.0,1005375
