datetime,close,exchange_code,expiry_date,high,low,open,open_interest,product_type,right,stock_code,strike_price,volume
2025-10-31 09:15:00,64.3,NFO,04-NOV-2025,65.8,51.5,53.05,2381775,Options,Put,NIFTY,25750.0,1906650
2025-10-31 09:16:00,59.25,NFO,04-NOV-2025,65.6,59.25,63.7,2381775,Options,Put,NIFTY,25750.0,1456500
2025-10-31 09:17:00,58.45,NFO,04-NOV-2025,59.65,56.5,58.55,2381775,Options,Put,NIFTY,25750.0,1137525
2025-10-31 09:18:00,56.1,NFO,04-NOV-2025,60.05,55.45,57.3,3360750,Options,Put,NIFTY,25750.0,1015725
2025-10-31 09:19:00,53.5,NFO,04-NOV-2025,57.95,53.5,56.1,3360750,Options,Put,NIFTY,25750.0,967650
2025-10-31 09:20:00,57.05,NFO,04-NOV-2025,57.5,52.9,53.35,3360750,Options,Put,NIFTY,25750.0,1014825
2025-10-31 09:21:00,52.15,NFO,04-NOV-2025,59.55,51.85,57.05,4133850,Options,Put,NIFTY,25750.0,1157550
2025-10-31 09:22:00,50.9,NFO,04-NOV-2025,52.4,49.85,51.7,4133850,Options,Put,NIFTY,25750.0,960900
2025-10-31 09:23:00,48.15,NFO,04-NOV-2025,52.05,48.0,50.95,4133850,Options,Put,NIFTY,25750.0,900450
2025-10-31 09:24:00,44.05,NFO,04-NOV-2025,48.0,44.05,47.9,4590825,Options,Put,NIFTY,25750.0,1279200
2025-10-31 09:25:00,41.5,NFO,04-NOV-2025,45.55,41.3,44.1,4590825,Options,Put,NIFTY,25750.0,1346475
2025-10-31 09:26:00,41.9,NFO,04-NOV-2025,42.8,41.1,41.85,4590825,Options,Put,NIFTY,25750.0,1040550
2025-10-31 09:27:00,41.65,NFO,04-NOV-2025,43.0,41.15,41.75,5238075,Options,Put,NIFTY,25750.0,670875
2025-10-31 09:28:00,37.75,NFO,04-NOV-2025,42.5,37.75,41.8,5238075,Options,Put,NIFTY,25750.0,836550
2025-10-31 09:29:00,40.4,NFO,04-NOV-2025,40.6,37.6,37.6,5238075,Options,Put,NIFTY,25750.0,887625
2025-10-31 09:30:00,39.65,NFO,04-NOV-2025,40.65,38.4,40.25,5417850,Options,Put,NIFTY,25750.0,737100
2025-10-31 09:31:00,39.55,NFO,04-NOV-2025,40.6,38.8,39.75,5417850,Options,Put,NIFTY,25750.0,432825
2025-10-31 09:32:00,36.35,NFO,04-NOV-2025,40.15,36.3,39.75,5417850,Options,Put,NIFTY,25750.0,666675
2025-10-31 09:33:00,35.2,NFO,04-NOV-2025,37.4,35.05,36.6,5686050,Options,Put,NIFTY,25750.0,683325
2025-10-31 09:34:00,33.6,NFO,04-NOV-2025,35.35,32.9,35.15,5686050,Options,Put,NIFTY,25750.0,1072425
2025-10-31 09:35:00,33.95,NFO,04-NOV-2025,34.35,32.65,33.55,5686050,Options,Put,NIFTY,25750.0,606150
2025-10-31 09:36:00,33.9,NFO,04-NOV-2025,34.35,32.8,34.2,5668575,Options,Put,NIFTY,25750.0,556800
