datetime,close,exchange_code,expiry_date,high,low,open,open_interest,product_type,right,stock_code,strike_price,volume
2025-09-22 09:15:00,35.3,NFO,23-SEP-2025,35.75,28.9,30.8,9586875,Options,Put,NIFTY,25200.0,8931150
2025-09-22 09:16:00,37.45,NFO,23-SEP-2025,37.6,33.8,36.2,9586875,Options,Put,NIFTY,25200.0,7401600
2025-09-22 09:17:00,41.3,NFO,23-SEP-2025,41.3,37.35,37.7,9586875,Options,Put,NIFTY,25200.0,8227275
2025-09-22 09:18:00,36.6,NFO,23-SEP-2025,41.8,35.45,41.3,12947775,Options,Put,NIFTY,25200.0,5888325
2025-09-22 09:19:00,31.3,NFO,23-SEP-2025,36.2,29.95,36.2,12947775,Options,Put,NIFTY,25200.0,5792625
2025-09-22 09:20:00,32.25,NFO,23-SEP-2025,33.4,31.85,32.6,12947775,Options,Put,NIFTY,25200.0,4098225
2025-09-22 09:21:00,30.7,NFO,23-SEP-2025,33.1,30.55,32.25,16097100,Options,Put,NIFTY,25200.0,2649450
2025-09-22 09:22:00,29.7,NFO,23-SEP-2025,31.8,29.7,30.85,16097100,Options,Put,NIFTY,25200.0,2797425
2025-09-22 09:23:00,29.9,NFO,23-SEP-2025,30.85,29.7,30.25,16097100,Options,Put,NIFTY,25200.0,1740975
2025-09-22 09:24:00,27.2,NFO,23-SEP-2025,29.8,26.4,29.8,16854600,Options,Put,NIFTY,25200.0,4221525
2025-09-22 09:25:00,28.65,NFO,23-SEP-2025,28.9,26.45,27.3,16854600,Options,Put,NIFTY,25200.0,2362200
2025-09-22 09:26:00,27.8,NFO,23-SEP-2025,29.15,26.5,28.3,16854600,Options,Put,NIFTY,25200.0,2342700
2025-09-22 09:27:00,26.7,NFO,23-SEP-2025,28.2,26.6,27.7,17821275,Options,Put,NIFTY,25200.0,1277400
2025-09-22 09:28:00,24.55,NFO,23-SEP-2025,26.65,23.9,26.55,17821275,Options,Put,NIFTY,25200.0,4272900
2025-09-22 09:29:00,24.45,NFO,23-SEP-2025,24.55,23.5,24.4,17821275,Options,Put,NIFTY,25200.0,1836675
2025-09-22 09:30:00,24.35,NFO,23-SEP-2025,25.25,23.1,24.75,18898950,Options,Put,NIFTY,25200.0,1927425
2025-09-22 09:31:00,21.3,NFO,23-SEP-2025,24.55,20.95,24.55,18898950,Options,Put,NIFTY,25200.0,3913575
2025-09-22 09:32:00,21.85,NFO,23-SEP-2025,22.05,21.2,21.4,18898950,Options,Put,NIFTY,25200.0,1601100
2025-09-22 09:33:00,21.95,NFO,23-SEP-2025,22.45,21.2,21.65,19435425,Options,Put,NIFTY,25200.0,1685100
2025-09-22 09:34:00,20.05,NFO,23-SEP-2025,21.9,19.75,21.85,19435425,Options,Put,NIFTY,25200.0,2601150
2025-09-22 09:35:00,20.2,NFO,23-SEP-2025,21.4,20.15,20.15,19435425,Options,Put,NIFTY,25200.0,1506450
2025-09-22 09:36:00,19.15,NFO,23-SEP-2025,20.55,19.15,20.05,20180400,Options,Put,NIFTY,25200.0,1855875
2025-09-22 09:37:00,18.25,NFO,23-SEP-2025,19.9,18.25,19.2,20180400,Options,Put,NIFTY,25200.0,2030775
2025-09-22 09:38:00,18.6,NFO,23-SEP-2025,18.8,18.0,18.25,20180400,Options,Put,NIFTY,25200.0,2122350
2025-09-22 09:39:00,19.25,NFO,23-SEP-2025,19.45,18.6,18.8,20157300,Options,Put,NIFTY,25200.0,1017300
2025-09-22 09:40:00,20.4,NFO,23-SEP-2025,20.75,19.05,19.05,20157300,Options,Put,NIFTY,25200.0,1459725
2025-09-22 09:41:00,19.45,NFO,23-SEP-2025,20.6,19.35,20.2,20157300,Options,Put,NIFTY,25200.0,1004250
2025-09-22 09:42:00,18.2,NFO,23-SEP-2025,19.55,17.9,19.35,20540400,Options,Put,NIFTY,25200.0,2163075
2025-09-22 09:43:00,17.45,NFO,23-SEP-2025,18.65,17.35,18.25,20540400,Options,Put,NIFTY,25200.0,1896225
2025-09-22 09:44:00,19.0,NFO,23-SEP-2025,19.25,17.25,17.4,20540400,Options,Put,NIFTY,25200.0,1384425
2025-09-22 09:45:00,17.3,NFO,23-SEP-2025,19.3,17.3,19.25,21063000,Options,Put,NIFTY,25200.0,1212450
2025-09-22 09:46:00,17.2,NFO,23-SEP-2025,17.85,16.95,17.35,21063000,Options,Put,NIFTY,25200.0,1626675
2025-09-22 09:47:00,19.1,NFO,23-SEP-2025,19.2,17.1,17.1,21063000,Options,Put,NIFTY,25200.0,1399875
2025-09-22 09:48:00,18.65,NFO,23-SEP-2025,19.7,18.5,19.25,21307650,Options,Put,NIFTY,25200.0,1528500
2025-09-22 09:49:00,19.75,NFO,23-SEP-2025,19.8,18.5,18.5,21307650,Options,Put,NIFTY,25200.0,988200
2025-09-22 09:50:00,20.0,NFO,23-SEP-2025,20.45,19.15,19.55,21307650,Options,Put,NIFTY,25200.0,1726950
2025-09-22 09:51:00,21.7,NFO,23-SEP-2025,22.25,20.05,20.3,21023850,Options,Put,NIFTY,25200.0,2610075
2025-09-22 09:52:00,22.5,NFO,23-SEP-2025,22.75,21.7,21.7,21023850,Options,Put,NIFTY,25200.0,2743275
2025-09-22 09:53:00,20.15,NFO,23-SEP-2025,23.2,20.15,22.5,21023850,Options,Put,NIFTY,25200.0,2721525
2025-09-22 09:54:00,18.4,NFO,23-SEP-2025,20.65,18.2,20.1,20898750,Options,Put,NIFTY,25200.0,2328750
2025-09-22 09:55:00,17.55,NFO,23-SEP-2025,19.35,17.5,18.4,20898750,Options,Put,NIFTY,25200.0,1683525
2025-09-22 09:56:00,17.2,NFO,23-SEP-2025,18.1,17.15,17.65,20898750,Options,Put,NIFTY,25200.0,1242075
2025-09-22 09:57:00,17.55,NFO,23-SEP-2025,18.2,17.25,17.5,21078825,Options,Put,NIFTY,25200.0,791100
2025-09-22 09:58:00,17.6,NFO,23-SEP-2025,17.95,17.3,17.55,21078825,Options,Put,NIFTY,25200.0,663450
2025-09-22 09:59:00,17.6,NFO,23-SEP-2025,17.9,17.55,17.65,21078825,Options,Put,NIFTY,25200.0,564450
2025-09-22 10:00:00,17.3,NFO,23-SEP-2025,17.9,17.1,17.5,21104625,Options,Put,NIFTY,25200.0,666975
2025-09-22 10:01:00,18.2,NFO,23-SEP-2025,18.35,17.2,17.25,21104625,Options,Put,NIFTY,25200.0,737100
2025-09-22 10:02:00,18.75,NFO,23-SEP-2025,18.9,17.65,18.25,21104625,Options,Put,NIFTY,25200.0,973725
